,电影,票房占比,综合票房,场均人次,排片占比,上座率
42961,午夜整容室,<0.1%,3.03,7,<0.1%,6.7%
42962,午夜废墟,<0.1%,2.98,5,<0.1%,5.9%
42963,盛世秧歌,<0.1%,2.43,88,<0.1%,--
42964,天渠,<0.1%,2.39,33,<0.1%,34.0%
42965,恐龙王,<0.1%,2.10,14,<0.1%,16.6%
42966,生活万岁,<0.1%,1.58,25,<0.1%,40.3%
42967,初恋浅规则,<0.1%,1.17,70,<0.1%,58.7%
42968,飞驰人生,<0.1%,1.08,120,<0.1%,--
42969,疯狂的外星人,<0.1%,1.08,120,<0.1%,--
42970,来电狂响,49.9%,3363.03,10,31.3%,7.3%
42971,海王,17.4%,1176.16,6,17.4%,4.0%
42972,蜘蛛侠：平行宇宙,7.5%,510.77,4,11.6%,3.0%
42973,云南虫谷,6.8%,458.73,4,10.4%,3.7%
42974,印度暴徒,5.2%,356.31,6,6.3%,6.0%
42975,叶问外传：张天志,3.8%,256.47,7,3.5%,6.7%
42976,地球最后的夜晚,2.7%,186.56,3,7.7%,1.8%
42977,断片之险途夺宝,1.2%,82.77,2,4.6%,1.9%
42978,龙猫,0.9%,61.40,4,1.7%,3.5%
42979,大路朝天,0.6%,40.46,47,<0.1%,49.8%
42980,中国合伙人2,0.5%,37.29,21,0.1%,22.1%
42981,天渠,0.3%,21.41,78,<0.1%,69.7%
42982,四个春天,0.2%,16.47,88,<0.1%,100%
42983,心灵的阳光,0.2%,15.82,57,<0.1%,100%
42984,盛世秧歌,0.1%,12.25,165,<0.1%,--
42985,天气预爆,0.1%,10.74,2,0.4%,2.5%
42986,热土,0.1%,10.23,25,<0.1%,20.5%
42987,武林怪兽,0.1%,8.15,2,0.4%,2.1%
42988,照相师,0.1%,7.82,5,0.1%,4.3%
42989,印度合伙人,0.1%,7.71,4,0.2%,4.4%
42990,神探狗笨吉,0.1%,7.35,2,0.4%,1.8%
42991,毕业那年：分手季,0.1%,6.92,20,<0.1%,100%
42992,为爱重生,<0.1%,5.98,230,<0.1%,--
42993,毒液：致命守护者,<0.1%,5.81,4,0.1%,4.4%
42994,无名之辈,<0.1%,5.72,4,0.1%,4.8%
42995,狗十三,<0.1%,4.88,6,<0.1%,8.1%
42996,最后一公里,<0.1%,4.36,47,<0.1%,69.5%
42997,网络谜踪,<0.1%,3.81,5,<0.1%,6.0%
42998,远去的牧歌,<0.1%,3.64,45,<0.1%,88.7%
42999,警车联盟,<0.1%,3.39,2,0.2%,1.3%
43000,两只小猪之勇闯神秘岛,<0.1%,3.21,1,0.3%,0.8%
43001,流浪地球,<0.1%,3.15,450,<0.1%,--
43002,奎迪：英雄再起,<0.1%,2.93,82,<0.1%,49.0%
43003,阿里巴巴三根金发,<0.1%,2.51,1,0.6%,0.4%
43004,红旗漫卷西风,<0.1%,2.43,163,<0.1%,--
43005,午夜整容室,<0.1%,2.03,4,<0.1%,3.8%
43006,勇敢往事,<0.1%,2.00,167,<0.1%,--
43007,爱不可及,<0.1%,1.90,76,<0.1%,100%
43008,午夜废墟,<0.1%,1.87,3,<0.1%,3.1%
43009,龟兔大作战,<0.1%,1.54,1,0.3%,0.5%
43010,闽宁镇,<0.1%,1.46,2,<0.1%,1.4%
43011,绿毛怪格林奇,<0.1%,1.24,2,<0.1%,2.0%
43012,黄大年,<0.1%,1.18,1,0.1%,0.8%
43013,动物出击,<0.1%,1.08,180,<0.1%,--
43014,飞驰人生,<0.1%,1.08,120,<0.1%,--
43015,疯狂的外星人,<0.1%,1.08,120,<0.1%,--
43016,春天的马拉松,<0.1%,1.00,2,<0.1%,0.9%
43017,来电狂响,43.8%,2776.17,8,31.6%,5.8%
43018,海王,15.3%,970.58,5,17.3%,3.4%
43019,大黄蜂,9.2%,586.57,27,1.8%,13.3%
43020,蜘蛛侠：平行宇宙,6.6%,422.91,4,11.0%,2.6%
43021,云南虫谷,5.5%,348.89,3,10.4%,2.8%
43022,印度暴徒,5.0%,319.92,5,6.7%,4.9%
43023,叶问外传：张天志,3.8%,240.75,6,4.0%,5.4%
43024,大路朝天,2.1%,135.99,58,0.1%,77.4%
43025,地球最后的夜晚,2.0%,130.44,2,5.6%,1.8%
43026,断片之险途夺宝,1.0%,69.35,2,4.3%,1.7%
43027,龙猫,0.8%,54.82,4,1.7%,3.2%
43028,中国合伙人2,0.6%,42.54,21,0.1%,23.8%
43029,天渠,0.5%,34.95,76,<0.1%,67.2%
43030,照相师,0.3%,22.82,12,0.1%,10.4%
43031,盛世秧歌,0.3%,21.15,235,<0.1%,--
43032,热土,0.1%,11.78,25,<0.1%,22.2%
43033,天气预爆,0.1%,10.07,2,0.5%,2.0%
43034,心灵的阳光,0.1%,9.69,38,<0.1%,100%
43035,武林怪兽,0.1%,8.96,2,0.4%,2.3%
43036,印度合伙人,0.1%,8.94,5,0.2%,5.0%
43037,白蛇：缘起,0.1%,7.34,61,<0.1%,--
43038,毕业那年：分手季,<0.1%,5.97,18,<0.1%,--
43039,狗十三,<0.1%,5.90,7,0.1%,9.0%
43040,神探狗笨吉,<0.1%,5.80,2,0.4%,1.5%
43041,无名之辈,<0.1%,5.52,4,0.1%,4.2%
43042,远去的牧歌,<0.1%,5.40,48,<0.1%,100%
43043,毒液：致命守护者,<0.1%,4.75,3,0.1%,3.5%
43044,红旗漫卷西风,<0.1%,4.75,122,<0.1%,--
43045,春天的马拉松,<0.1%,4.29,4,<0.1%,3.3%
43046,网络谜踪,<0.1%,4.03,5,<0.1%,5.0%
43047,最后一公里,<0.1%,3.62,40,<0.1%,59.7%
43048,“大”人物,<0.1%,3.52,86,<0.1%,100%
43049,流浪地球,<0.1%,3.15,450,<0.1%,--
43050,奎迪：英雄再起,<0.1%,3.09,5,<0.1%,3.6%
43051,两只小猪之勇闯神秘岛,<0.1%,2.99,1,0.3%,1.0%
43052,黄大年,<0.1%,2.98,2,0.1%,1.6%
43053,四个春天,<0.1%,2.94,34,<0.1%,46.6%
43054,闽宁镇,<0.1%,2.69,3,0.1%,2.2%
43055,警车联盟,<0.1%,2.18,2,0.2%,1.0%
43056,午夜整容室,<0.1%,1.86,4,<0.1%,3.3%
43057,疯狂的外星人,<0.1%,1.44,160,<0.1%,--
43058,阿里巴巴三根金发,<0.1%,1.39,1,0.4%,0.3%
43059,午夜废墟,<0.1%,1.33,3,<0.1%,2.7%
43060,飞驰人生,<0.1%,1.08,120,<0.1%,--
43061,大路朝天,<0.1%,1.05,29,<0.1%,--
43062,勇敢往事,<0.1%,1.00,167,<0.1%,--
43063,大黄蜂,72.9%,11102.01,19,50.2%,12.3%
43064,来电狂响,14.8%,2252.24,12,17.7%,10.3%
43065,海王,3.5%,534.28,9,5.4%,8.5%
43066,奎迪：英雄再起,2.5%,395.37,4,12.6%,3.2%
43067,蜘蛛侠：平行宇宙,1.2%,194.02,5,3.3%,4.8%
43068,大路朝天,0.9%,142.29,60,0.1%,91.7%
43069,云南虫谷,0.5%,78.22,4,2.1%,3.8%
43070,四个春天,0.4%,71.26,3,2.1%,3.1%
43071,印度暴徒,0.4%,68.52,6,1.3%,5.8%
43072,叶问外传：张天志,0.3%,58.35,6,0.9%,5.8%
43073,照相师,0.3%,57.32,31,0.1%,31.3%
43074,中国合伙人2,0.2%,33.58,34,<0.1%,41.0%
43075,龙猫,0.2%,30.94,5,0.6%,5.2%
43076,天渠,0.1%,29.29,65,<0.1%,61.2%
43077,地球最后的夜晚,0.1%,25.96,5,0.4%,6.0%
43078,断片之险途夺宝,0.1%,15.72,3,0.6%,2.6%
43079,毕业那年：分手季,<0.1%,14.14,40,<0.1%,--
43080,热土,<0.1%,11.64,68,<0.1%,46.6%
43081,黄大年,<0.1%,7.51,9,<0.1%,8.0%
43082,春天的马拉松,<0.1%,5.62,11,<0.1%,10.7%
43083,红旗漫卷西风,<0.1%,4.65,120,<0.1%,--
43084,最后一公里,<0.1%,3.86,49,<0.1%,74.6%
43085,初恋浅规则,<0.1%,3.83,174,<0.1%,100%
43086,天气预爆,<0.1%,3.39,2,0.1%,3.4%
43087,神探狗笨吉,<0.1%,3.15,3,0.1%,3.3%
43088,流浪地球,<0.1%,3.15,450,<0.1%,--
43089,狗十三,<0.1%,2.69,14,<0.1%,25.6%
43090,闽宁镇,<0.1%,2.51,5,<0.1%,3.5%
43091,心灵的阳光,<0.1%,2.36,76,<0.1%,100%
43092,毒液：致命守护者,<0.1%,2.19,4,<0.1%,5.2%
43093,网络谜踪,<0.1%,1.99,5,<0.1%,8.0%
43094,大路朝天,<0.1%,1.93,43,<0.1%,--
43095,两只小猪之勇闯神秘岛,<0.1%,1.79,2,0.1%,1.5%
43096,午夜整容室,<0.1%,1.56,5,<0.1%,4.7%
43097,绿毛怪格林奇,<0.1%,1.55,4,<0.1%,6.3%
43098,假戏真作,<0.1%,1.50,2,0.1%,1.4%
43099,无名之辈,<0.1%,1.40,4,<0.1%,4.9%
43100,远去的牧歌,<0.1%,1.34,35,<0.1%,74.8%
43101,警车联盟,<0.1%,1.28,2,<0.1%,1.7%
43102,印度合伙人,<0.1%,1.15,4,<0.1%,5.8%
43103,阿里巴巴三根金发,<0.1%,1.13,1,0.2%,0.6%
43104,飞驰人生,<0.1%,1.08,120,<0.1%,--
43105,疯狂的外星人,<0.1%,1.08,120,<0.1%,--
43106,武林怪兽,<0.1%,1.00,2,<0.1%,2.0%
43107,大黄蜂,69.4%,16170.56,26,49.2%,17.1%
43108,来电狂响,14.5%,3389.98,16,18.5%,14.2%
43109,海王,5.2%,1213.12,16,6.6%,15.0%
43110,蜘蛛侠：平行宇宙,2.6%,617.12,10,5.3%,9.5%
43111,奎迪：英雄再起,2.0%,465.68,7,6.9%,6.4%
43112,“大”人物,1.0%,240.17,14,1.3%,13.0%
43113,龙猫,0.7%,181.44,11,1.5%,11.3%
43114,大路朝天,0.6%,145.18,63,0.1%,100%
43115,印度暴徒,0.5%,118.26,9,1.3%,9.7%
43116,云南虫谷,0.4%,114.23,5,2.0%,5.8%
43117,四个春天,0.4%,106.49,8,1.1%,7.9%
43118,叶问外传：张天志,0.4%,97.61,8,1.1%,8.2%
43119,地球最后的夜晚,0.1%,41.52,9,0.3%,10.7%
43120,白蛇：缘起,0.1%,39.11,37,<0.1%,34.1%
43121,中国合伙人2,0.1%,37.00,38,<0.1%,54.5%
43122,警车联盟,0.1%,24.93,7,0.3%,6.8%
43123,断片之险途夺宝,<0.1%,22.70,4,0.5%,5.2%
43124,天渠,<0.1%,20.77,62,<0.1%,64.5%
43125,毕业那年：分手季,<0.1%,18.98,56,<0.1%,--
43126,阿里巴巴三根金发,<0.1%,17.29,2,0.9%,1.9%
43127,两只小猪之勇闯神秘岛,<0.1%,17.12,3,0.5%,3.4%
43128,命运之夜——天之杯：恶兆之花,<0.1%,15.87,1058,<0.1%,100.0%
43129,神探狗笨吉,<0.1%,11.82,6,0.2%,6.4%
43130,养家之人,<0.1%,8.83,85,<0.1%,79.2%
43131,热土,<0.1%,6.81,54,<0.1%,43.4%
43132,龟兔大作战,<0.1%,6.49,3,0.2%,2.9%
43133,绿毛怪格林奇,<0.1%,6.35,5,0.1%,6.4%
43134,照相师,<0.1%,5.53,7,<0.1%,7.4%
43135,心灵的阳光,<0.1%,5.47,106,<0.1%,100%
43136,最后一公里,<0.1%,5.40,55,<0.1%,93.8%
43137,印度合伙人,<0.1%,5.22,14,<0.1%,17.1%
43138,春天的马拉松,<0.1%,5.20,14,<0.1%,13.3%
43139,毒液：致命守护者,<0.1%,4.96,6,<0.1%,8.4%
43140,网络谜踪,<0.1%,4.59,15,<0.1%,18.3%
43141,大人物,<0.1%,4.53,9,<0.1%,--
43142,中国推销员,<0.1%,3.67,238,<0.1%,100.0%
43143,天气预爆,<0.1%,3.29,3,0.1%,3.4%
43144,闽宁镇,<0.1%,3.21,7,<0.1%,4.9%
43145,流浪地球,<0.1%,3.15,450,<0.1%,--
43146,无名之辈,<0.1%,3.13,6,<0.1%,9.6%
43147,午夜整容室,<0.1%,2.90,7,<0.1%,7.0%
43148,狗十三,<0.1%,2.83,9,<0.1%,12.2%
43149,武林怪兽,<0.1%,1.97,3,<0.1%,3.7%
43150,盛世秧歌,<0.1%,1.94,70,<0.1%,--
43151,午夜废墟,<0.1%,1.49,5,<0.1%,5.3%
43152,诡梦凶铃,<0.1%,1.13,150,<0.1%,79.4%
43153,飞驰人生,<0.1%,1.08,120,<0.1%,--
43154,疯狂的外星人,<0.1%,1.08,120,<0.1%,--
43155,远去的牧歌,<0.1%,1.04,32,<0.1%,78.6%
43156,大路朝天,<0.1%,1.00,50,<0.1%,--
43157,大黄蜂,66.7%,12700.80,21,48.9%,13.6%
43158,来电狂响,15.2%,2910.39,13,18.9%,12.0%
43159,海王,5.6%,1082.07,13,7.2%,12.2%
43160,蜘蛛侠：平行宇宙,2.9%,554.69,9,5.4%,8.6%
43161,“大”人物,1.7%,338.51,16,1.4%,15.0%
43162,奎迪：英雄再起,1.5%,293.85,5,5.7%,5.0%
43163,龙猫,1.0%,195.97,11,1.6%,11.1%
43164,大路朝天,0.8%,154.48,63,0.1%,100%
43165,四个春天,0.6%,132.96,9,1.2%,9.7%
43166,印度暴徒,0.5%,113.98,8,1.3%,9.0%
43167,云南虫谷,0.5%,106.92,5,2.1%,5.2%
43168,叶问外传：张天志,0.5%,101.84,8,1.1%,8.1%
43169,中国合伙人2,0.2%,38.49,41,<0.1%,50.1%
43170,警车联盟,0.1%,31.99,8,0.4%,8.4%
43171,地球最后的夜晚,0.1%,30.40,7,0.3%,8.5%
43172,天渠,0.1%,21.25,68,<0.1%,68.3%
43173,阿里巴巴三根金发,<0.1%,18.15,3,0.8%,2.2%
43174,两只小猪之勇闯神秘岛,<0.1%,17.06,4,0.5%,3.8%
43175,毕业那年：分手季,<0.1%,15.39,46,<0.1%,--
43176,断片之险途夺宝,<0.1%,14.93,3,0.5%,3.3%
43177,神探狗笨吉,<0.1%,13.38,6,0.2%,6.8%
43178,白蛇：缘起,<0.1%,10.86,58,<0.1%,60.1%
43179,绿毛怪格林奇,<0.1%,8.53,7,0.1%,8.9%
43180,大人物,<0.1%,7.14,11,<0.1%,--
43181,热土,<0.1%,6.09,51,<0.1%,46.5%
43182,流浪地球,<0.1%,4.72,675,<0.1%,--
43183,照相师,<0.1%,4.64,5,<0.1%,4.6%
43184,毒液：致命守护者,<0.1%,4.51,6,<0.1%,6.9%
43185,龟兔大作战,<0.1%,4.42,2,0.2%,2.0%
43186,天气预爆,<0.1%,4.31,3,0.1%,4.2%
43187,很高兴遇见·你,<0.1%,3.80,93,<0.1%,78.6%
43188,最后一公里,<0.1%,3.65,53,<0.1%,100%
43189,心灵的阳光,<0.1%,3.60,74,<0.1%,100%
43190,无名之辈,<0.1%,3.58,7,<0.1%,9.8%
43191,网络谜踪,<0.1%,3.54,10,<0.1%,13.8%
43192,印度合伙人,<0.1%,3.44,8,<0.1%,10.2%
43193,狗十三,<0.1%,3.20,9,<0.1%,14.2%
43194,爱不可及,<0.1%,2.54,64,<0.1%,100%
43195,午夜整容室,<0.1%,2.10,5,<0.1%,4.6%
43196,养家之人,<0.1%,1.83,115,<0.1%,100%
43197,春天的马拉松,<0.1%,1.82,4,<0.1%,3.9%
43198,武林怪兽,<0.1%,1.68,2,<0.1%,2.7%
43199,飞驰人生,<0.1%,1.08,120,<0.1%,--
43200,疯狂的外星人,<0.1%,1.08,40,<0.1%,--
43201,午夜废墟,<0.1%,1.05,3,<0.1%,3.5%
43202,大路朝天,<0.1%,1.00,50,<0.1%,--
43203,大黄蜂,60.1%,4419.22,9,47.8%,5.5%
43204,来电狂响,20.0%,1474.69,7,20.8%,6.1%
43205,海王,6.2%,457.21,6,7.7%,5.3%
43206,大路朝天,2.6%,194.23,64,0.2%,94.5%
43207,奎迪：英雄再起,2.0%,153.48,3,5.6%,3.0%
43208,蜘蛛侠：平行宇宙,1.9%,142.21,3,4.7%,2.7%
43209,四个春天,1.1%,81.46,5,1.6%,4.8%
43210,叶问外传：张天志,0.9%,71.86,4,1.7%,4.3%
43211,云南虫谷,0.9%,68.41,3,2.8%,2.7%
43212,印度暴徒,0.9%,67.30,4,1.9%,4.1%
43213,中国合伙人2,0.4%,36.35,25,0.1%,26.2%
43214,龙猫,0.3%,27.86,3,1.1%,2.6%
43215,照相师,0.3%,25.58,12,0.2%,10.2%
43216,天渠,0.3%,22.27,70,<0.1%,63.1%
43217,地球最后的夜晚,0.2%,18.36,4,0.4%,4.3%
43218,断片之险途夺宝,0.1%,10.14,2,0.7%,1.7%
43219,热土,0.1%,9.12,34,<0.1%,29.3%
43220,毕业那年：分手季,0.1%,7.37,21,<0.1%,100%
43221,“大”人物,<0.1%,5.32,28,<0.1%,46.6%
43222,两只小猪之勇闯神秘岛,<0.1%,4.86,2,0.1%,1.7%
43223,流浪地球,<0.1%,3.15,113,<0.1%,--
43224,最后一公里,<0.1%,2.89,51,<0.1%,60.3%
43225,天气预爆,<0.1%,2.83,2,0.2%,1.7%
43226,神探狗笨吉,<0.1%,2.69,2,0.1%,1.9%
43227,黄大年,<0.1%,2.39,2,0.1%,1.6%
43228,毒液：致命守护者,<0.1%,2.33,3,<0.1%,3.2%
43229,灵魂的救赎,<0.1%,2.13,213,<0.1%,100.0%
43230,春天的马拉松,<0.1%,1.81,2,0.1%,1.1%
43231,午夜整容室,<0.1%,1.80,4,<0.1%,4.1%
43232,红旗漫卷西风,<0.1%,1.74,83,<0.1%,--
43233,印度合伙人,<0.1%,1.58,3,<0.1%,3.3%
43234,无名之辈,<0.1%,1.48,3,<0.1%,3.7%
43235,武林怪兽,<0.1%,1.44,2,0.1%,1.7%
43236,警车联盟,<0.1%,1.36,2,0.1%,1.2%
43237,天慕,<0.1%,1.35,153,<0.1%,100%
43238,网络谜踪,<0.1%,1.14,3,<0.1%,3.3%
43239,飞驰人生,<0.1%,1.08,40,<0.1%,--
43240,疯狂的外星人,<0.1%,1.08,40,<0.1%,--
43241,心灵的阳光,<0.1%,1.04,34,<0.1%,63.6%
43242,大路朝天,<0.1%,1.01,30,<0.1%,--
43243,左手右手,<0.1%,1.00,100,<0.1%,100%
43244,大黄蜂,56.4%,3940.95,8,45.1%,5.1%
43245,来电狂响,20.6%,1439.28,7,20.1%,6.1%
43246,海王,6.6%,463.38,6,7.6%,5.3%
43247,大路朝天,2.9%,203.87,62,0.2%,92.5%
43248,蜘蛛侠：平行宇宙,1.9%,138.84,3,4.2%,2.9%
43249,白蛇：缘起,1.8%,130.64,6,2.2%,4.8%
43250,奎迪：英雄再起,1.7%,125.27,3,4.6%,2.9%
43251,四个春天,1.1%,81.61,5,1.7%,4.4%
43252,叶问外传：张天志,0.9%,65.68,4,1.6%,4.1%
43253,印度暴徒,0.8%,61.90,4,1.8%,4.0%
43254,云南虫谷,0.8%,59.99,3,2.5%,2.5%
43255,照相师,0.6%,46.23,18,0.2%,16.2%
43256,中国合伙人2,0.6%,43.90,28,0.1%,29.7%
43257,天渠,0.3%,24.80,71,<0.1%,62.8%
43258,龙猫,0.3%,24.31,3,0.9%,2.5%
43259,沉默的雪,0.3%,21.01,1,3.0%,0.6%
43260,地球最后的夜晚,0.1%,13.67,3,0.3%,3.6%
43261,断片之险途夺宝,0.1%,9.01,2,0.6%,1.8%
43262,春天的马拉松,0.1%,7.38,5,0.1%,3.8%
43263,热土,0.1%,7.32,24,<0.1%,21.8%
43264,“大”人物,<0.1%,6.50,65,<0.1%,41.9%
43265,毕业那年：分手季,<0.1%,5.96,18,<0.1%,--
43266,流浪地球,<0.1%,4.72,675,<0.1%,--
43267,黄大年,<0.1%,3.84,3,0.1%,2.7%
43268,最后一公里,<0.1%,3.46,54,<0.1%,72.7%
43269,天气预爆,<0.1%,2.66,2,0.1%,1.8%
43270,印度合伙人,<0.1%,2.18,4,<0.1%,4.2%
43271,毒液：致命守护者,<0.1%,2.14,3,<0.1%,3.2%
43272,两只小猪之勇闯神秘岛,<0.1%,2.05,2,0.1%,2.1%
43273,神探狗笨吉,<0.1%,2.05,2,0.1%,1.7%
43274,中国推销员,<0.1%,1.95,109,<0.1%,55.0%
43275,为爱重生,<0.1%,1.93,193,<0.1%,--
43276,午夜整容室,<0.1%,1.84,4,<0.1%,4.1%
43277,无名之辈,<0.1%,1.59,4,<0.1%,4.4%
43278,警车联盟,<0.1%,1.51,2,0.1%,1.5%
43279,疯狂的契约,<0.1%,1.44,1,0.3%,0.5%
43280,武林怪兽,<0.1%,1.33,2,0.1%,1.7%
43281,蜻蜓少年,<0.1%,1.22,37,<0.1%,42.2%
43282,网络谜踪,<0.1%,1.19,3,<0.1%,3.0%
43283,养家之人,<0.1%,1.10,32,<0.1%,57.2%
43284,飞驰人生,<0.1%,1.08,120,<0.1%,--
43285,大黄蜂,53.6%,3575.52,8,44.7%,4.7%
43286,来电狂响,20.9%,1394.32,7,20.4%,5.8%
43287,海王,7.0%,469.97,6,7.9%,5.2%
43288,大路朝天,3.0%,204.06,61,0.2%,92.6%
43289,白蛇：缘起,2.5%,171.87,6,2.7%,5.8%
43290,蜘蛛侠：平行宇宙,2.1%,143.54,4,4.1%,3.0%
43291,奎迪：英雄再起,1.6%,108.68,3,4.2%,2.7%
43292,四个春天,1.0%,73.20,4,1.7%,3.8%
43293,叶问外传：张天志,1.0%,69.86,4,1.6%,4.1%
43294,照相师,0.9%,62.49,22,0.2%,19.6%
43295,云南虫谷,0.8%,56.61,3,2.4%,2.5%
43296,印度暴徒,0.8%,55.33,4,1.7%,3.8%
43297,大微商,0.7%,53.07,4,1.9%,3.4%
43298,中国合伙人2,0.7%,47.08,31,0.1%,30.5%
43299,龙猫,0.3%,22.34,3,0.9%,2.5%
43300,天渠,0.3%,20.67,63,<0.1%,55.3%
43301,中国推销员,0.2%,17.68,2,1.1%,1.5%
43302,地球最后的夜晚,0.1%,11.70,3,0.3%,3.1%
43303,断片之险途夺宝,0.1%,7.94,2,0.6%,1.6%
43304,“大”人物,0.1%,6.80,67,<0.1%,68.9%
43305,毕业那年：分手季,<0.1%,6.46,19,<0.1%,--
43306,热土,<0.1%,6.44,22,<0.1%,17.5%
43307,最后一公里,<0.1%,5.87,66,<0.1%,100%
43308,春天的马拉松,<0.1%,5.41,4,0.1%,2.8%
43309,远去的牧歌,<0.1%,5.28,72,<0.1%,100%
43310,温暖之城之红日亭,<0.1%,5.10,15,<0.1%,17.9%
43311,黄大年,<0.1%,4.92,4,0.1%,3.5%
43312,超时空大冒险,<0.1%,3.35,40,<0.1%,100%
43313,流浪地球,<0.1%,3.15,450,<0.1%,--
43314,为爱重生,<0.1%,3.00,300,<0.1%,--
43315,天气预爆,<0.1%,2.50,2,0.1%,1.6%
43316,沉默的雪,<0.1%,2.46,1,0.2%,0.6%
43317,很高兴遇见·你,<0.1%,2.42,162,<0.1%,100.0%
43318,午夜整容室,<0.1%,2.02,4,<0.1%,4.4%
43319,浴血广昌,<0.1%,2.01,101,<0.1%,100%
43320,燃点,<0.1%,1.94,324,<0.1%,100.0%
43321,神探狗笨吉,<0.1%,1.93,2,0.1%,1.8%
43322,毒液：致命守护者,<0.1%,1.90,3,<0.1%,3.3%
43323,印度合伙人,<0.1%,1.84,3,<0.1%,3.5%
43324,两只小猪之勇闯神秘岛,<0.1%,1.75,2,0.1%,1.8%
43325,在天堂等我,<0.1%,1.67,89,<0.1%,100%
43326,武林怪兽,<0.1%,1.46,2,0.1%,1.8%
43327,无名之辈,<0.1%,1.31,3,<0.1%,3.4%
43328,大路朝天,<0.1%,1.15,51,<0.1%,--
43329,警车联盟,<0.1%,1.11,2,<0.1%,1.6%
43330,网络谜踪,<0.1%,1.10,3,<0.1%,3.8%
43331,飞驰人生,<0.1%,1.08,120,<0.1%,--
43332,疯狂的外星人,<0.1%,1.08,120,<0.1%,--
43333,大黄蜂,43.7%,3247.40,7,42.2%,4.5%
43334,“大”人物,19.9%,1480.14,17,8.4%,14.3%
43335,来电狂响,16.2%,1203.07,6,19.4%,5.3%
43336,海王,5.7%,423.47,6,7.5%,5.0%
43337,大路朝天,2.8%,208.80,62,0.2%,93.9%
43338,白蛇：缘起,2.0%,150.65,7,2.3%,6.1%
43339,蜘蛛侠：平行宇宙,1.8%,137.72,4,3.8%,3.2%
43340,照相师,1.0%,77.42,25,0.3%,23.6%
43341,奎迪：英雄再起,0.8%,60.59,2,3.3%,1.9%
43342,四个春天,0.7%,59.04,4,1.6%,3.4%
43343,中国合伙人2,0.6%,46.60,32,0.1%,34.9%
43344,叶问外传：张天志,0.5%,44.12,3,1.5%,2.8%
43345,云南虫谷,0.5%,40.17,2,2.1%,2.0%
43346,印度暴徒,0.4%,35.32,3,1.5%,2.8%
43347,大人物,0.4%,32.86,12,0.2%,--
43348,天渠,0.3%,24.46,77,<0.1%,66.1%
43349,龙猫,0.3%,22.74,3,0.9%,2.6%
43350,大微商,0.1%,12.56,4,0.4%,3.5%
43351,命运之夜——天之杯：恶兆之花,0.1%,11.10,23,<0.1%,19.2%
43352,地球最后的夜晚,0.1%,9.95,3,0.3%,3.2%
43353,中国推销员,<0.1%,7.38,2,0.4%,1.9%
43354,毕业那年：分手季,<0.1%,7.35,21,<0.1%,--
43355,春天的马拉松,<0.1%,6.71,5,0.1%,3.8%
43356,最后一公里,<0.1%,5.99,78,<0.1%,100%
43357,断片之险途夺宝,<0.1%,5.72,2,0.5%,1.3%
43358,黄大年,<0.1%,4.71,4,0.1%,3.0%
43359,热土,<0.1%,4.58,19,<0.1%,12.2%
43360,超时空大冒险,<0.1%,3.52,50,<0.1%,100%
43361,印度合伙人,<0.1%,3.36,5,<0.1%,6.2%
43362,战斗民族养成记,<0.1%,2.90,27,<0.1%,32.9%
43363,浴血广昌,<0.1%,2.84,102,<0.1%,100%
43364,天气预爆,<0.1%,2.46,2,0.1%,1.9%
43365,神探狗笨吉,<0.1%,2.21,2,0.1%,2.2%
43366,警车联盟,<0.1%,1.91,3,<0.1%,2.6%
43367,很高兴遇见·你,<0.1%,1.74,140,<0.1%,78.2%
43368,午夜整容室,<0.1%,1.68,4,<0.1%,3.9%
43369,勇敢往事,<0.1%,1.50,188,<0.1%,--
43370,温暖之城之红日亭,<0.1%,1.48,5,<0.1%,6.0%
43371,无名之辈,<0.1%,1.36,3,<0.1%,3.6%
43372,两只小猪之勇闯神秘岛,<0.1%,1.32,2,0.1%,1.4%
43373,家和万事惊,<0.1%,1.22,91,<0.1%,100.0%
43374,大路朝天,<0.1%,1.10,47,<0.1%,--
43375,武林怪兽,<0.1%,1.06,1,0.1%,1.4%
43376,网络谜踪,<0.1%,1.05,3,<0.1%,4.1%
43377,心灵的阳光,<0.1%,1.02,32,<0.1%,58.5%
43378,邹碧华,<0.1%,1.01,113,<0.1%,--
43379,大黄蜂,37.6%,4422.90,13,28.2%,7.5%
43380,“大”人物,24.9%,2935.27,12,19.6%,9.5%
43381,命运之夜——天之杯：恶兆之花,9.7%,1142.87,10,10.9%,8.6%
43382,白蛇：缘起,8.7%,1028.40,7,12.4%,6.5%
43383,来电狂响,6.6%,782.28,9,7.5%,8.2%
43384,德鲁大叔,2.1%,246.87,5,4.7%,5.0%
43385,海王,1.9%,227.60,10,1.9%,9.9%
43386,大路朝天,1.2%,151.45,67,0.1%,100%
43387,养家之人,1.1%,138.35,3,4.2%,3.0%
43388,22年后的自白,1.0%,121.14,4,3.4%,3.5%
43389,照相师,0.7%,91.82,42,0.1%,40.2%
43390,蜘蛛侠：平行宇宙,0.5%,63.21,9,0.5%,9.2%
43391,大人物,0.4%,57.50,9,0.5%,--
43392,燃点,0.4%,53.39,11,0.3%,11.2%
43393,中国合伙人2,0.3%,41.95,48,<0.1%,58.5%
43394,四个春天,0.2%,26.20,9,0.2%,9.4%
43395,灵魂的救赎,0.1%,22.71,3,0.9%,2.6%
